p01,  success, 18,0.9201021,0.2471739,42,116,13820
p02,  success, 24,0.9592106,0.4181226,72,156,22500
p03,  success, 22,0.9372366,0.4213696,90,142,24000
p04,  success, 33,1.3172155,0.7538188,105,200,38840
p05,  success, 33,1.5328016,0.8449872,144,207,45400
p06,  success, 40,1.6762179,0.9921576,129,211,51540
p07,  success, 60,4.3648175,3.6071936,327,611,164800
p08,  success, 47,4.6898113,3.8581521,285,584,172040
p09,  success, 48,2.750624,1.9261905,186,286,91260
p10,  success, 74,5.6451911,4.7472259,399,597,205620
p11,  success, 36,3.3275561,2.3096788,81,200,83896
p12,  success, 48,5.6353201,4.465409,135,323,165960
p13,  success, 62,119.036569,117.627902,1836,5363,3270600
p14,  success, 75,33.7963285,32.00637,447,1056,742596
p15,  success, 100,42.6181978,40.5375876,549,1175,936576
p16,  success, 79,23.8838119,21.6057067,285,432,384300
p18,  success, 114,117.9278756,114.2879672,900,1776,1916820
p20,  success, 97,187.8588632,185.7927396,3731,5113,2540664
p21,  success, 63,81.5001293,78.8641693,895,905,893693
p22,  success, 73,196.9794661,194.4274198,1500,1579,1568532
p23,  success, 84,448.9238014,444.1285357,5915,4646,4181490
p24,  success, 110,720.2946043,717.5312516,9933,8954,6470542
p25,  success, 30,21.1484994,18.4732978,963,443,276273
p26,  success, 59,62.7393331,60.7509143,2637,2100,822770
p27,  success, 88,124.1663244,121.7399928,4122,2702,1342908
p28,  success, 72,224.4822955,220.0878856,2817,2277,2228042
p29,  success, 65,534.2967291,530.4177589,5832,4849,4686702
p05-pfile5,  success, 16,0.5824175,0.1851296,20,82,13419
p06-pfile6,  success, 22,0.7697884,0.3549939,44,173,26070
p07-pfile7,  success, 30,65.474531,64.9936769,8490,19033,3597048
p08-pfile8,  success, 31,35.8176925,35.2085305,2025,7459,2209458
p09-pfile9,  success, 32,99.6731373,99.0021399,10196,17291,5093634
p10-pfile10,  success, 35,189.6215022,188.8756776,9984,27780,8069923
p11-pfile11,  failed - timeout, -1,1800.9733691,-0.3885282,45180,73601,33665043
p12-pfile12,  success, 50,1533.0230516,1530.8681129,31020,80401,57164400
p13-pfile13,  failed - timeout, -1,1804.4343489,-1.2170195,36844,60485,59480902
p14-pfile14,  success, 39,45.3510708,43.0757768,695,2613,1876747
p15-pfile15,  failed - timeout, -1,1802.9799709,-1.0528468,45339,83854,59032589
p16-pfile16,  failed - timeout, -1,1800.822174,-1.3166533,39204,81311,58494769
p18-pfile18,  success, 45,564.6404688,562.7752856,12100,34222,24563850
p19-pfile19,  failed - timeout, -1,1800.8545834,-0.7890624,24912,41112,35355732
p20-pfile20,  failed - timeout, -1,1802.5978711,-0.9040055,18980,32071,28459846
p21-HC-pfile1,  success, 72,46.0301698,34.0485385,292,773,1565398
p22-HC-pfile2,  failed - timeout, -1,1800.1636547,-9.5705468,3520,24285,71966169
p23-HC-pfile3,  success, 102,1768.0421861,1731.5826221,7746,21485,65068899
p24-HC-pfile4,  success, 136,614.719832,489.5953819,834,2587,14552529
p25-HC-pfile5,  success, 124,743.6982528,600.7632655,1288,3105,17552344
pfile03,  success, 6,0.4148371,0.0482816,5,15,1512
pfile04,  success, 7,0.4137556,0.0509285,4,15,1596
pfile05,  success, 12,0.4802563,0.072719,10,25,4512
pfile06,  success, 12,0.4806961,0.092904,14,37,7056
pfile07,  success, 14,0.5373676,0.0893266,15,37,7344
pfile08,  success, 14,0.7280028,0.194569,20,64,19530
pfile09,  success, 24,0.8535651,0.2870666,50,95,30080
pfile10,  success, 22,0.8642604,0.3018235,60,86,28050
pfile12,  success, 24,1.1505415,0.4934623,52,99,45276
pfile13,  success, 28,1.4373589,0.7577444,76,129,62208
pfile14,  success, 29,7.6463858,5.8303545,232,298,371250
pfile15,  success, 47,23.2716498,19.713309,200,448,842148
pfile16,  success, 43,39.3557826,35.2168354,348,526,1315650
pfile17,  success, 71,99.575256,92.270612,336,741,2498240
pfile18,  success, 80,156.7563326,147.1783046,376,874,3661362
pfile19,  success, 80,290.7604347,275.4973534,508,935,4950200
pfile20,  success, 106,478.6671016,462.083016,544,1239,7816732
pfile21,  success, 124,711.095464,690.799539,524,1529,9983952
pfile22,  success, 125,887.4438956,861.0512381,528,1355,11170500
pfile23,  success, 120,1477.9237215,1444.6938159,800,2014,17847258
