probBLOCKS-10-0,  success, 38, 34,15.473712,4338,2444,6955,0
probBLOCKS-10-1,  success, 60, 47,132.8442607,33261,17719,60207,0
probBLOCKS-10-2,  success, 48, 43,29.8847742,8505,4910,15918,0
probBLOCKS-11-0,  success, 30, 24,17.0762992,3825,2039,7251,0
probBLOCKS-11-1,  success, 42, 32,42.8162915,9291,4948,19904,0
probBLOCKS-11-2,  success, 46, 39,126.5688786,25698,13423,49022,0
probBLOCKS-12-1,  success, 46, 37,54.7606387,9219,4766,16606,0
probBLOCKS-13-1,  success, 56, 45,315.4716811,38667,19796,74338,0
probBLOCKS-14-0,  success, 50, 45,262.6374945,27696,13147,47613,0
probBLOCKS-14-1,  success, 50, 44,229.5560581,26262,13498,52025,0
probBLOCKS-9-0,  success, 38, 29,41.3580997,14175,7598,25736,0
probBLOCKS-9-1,  success, 40, 35,105.2089869,33102,16403,57299,0
probBLOCKS-9-2,  success, 24, 19,4.8075709,1554,886,2720,0
pfile1,  success, 10, 4,0.3997752,68,72,87,0
pfile10,  success, 29, 10,6.1360069,1463,998,1896,0
pfile11,  success, 100, 37,302.9741231,27468,18814,35249,0
pfile13,  success, 27, 9,4.7860113,658,534,991,0
pfile14,  success, 39, 17,288.7372689,20951,16706,37608,0
pfile16,  success, 34, 16,9.405632,1141,937,2940,0
pfile17,  success, 25, 13,14.0845893,602,457,1761,0
pfile18,  success, 88, 38,281.3857704,6818,3812,14145,0
pfile19,  success, 65, 34,96.40938,8235,5236,17902,0
pfile2,  success, 16, 6,0.7694814,360,317,444,0
pfile3,  success, 33, 12,2.4887322,1176,807,1387,0
pfile4,  success, 41, 22,7.8400217,2216,1857,3195,0
pfile5,  success, 124, 54,227.8547279,34852,27491,45417,0
pfile7,  success, 46, 28,113.3080959,30460,26637,45509,0
pfile8,  success, 43, 22,14.0994464,1876,1507,3529,0
pfile9,  success, 95, 46,363.5666091,19240,12668,33328,0
pfile1,  success, 6, 6,0.3476241,2,9,17,0
pfile10,  success, 16, 16,0.9024373,20,41,233,0
pfile11,  success, 20, 20,1.2410173,26,56,330,0
pfile12,  success, 32, 25,3.6351644,68,116,736,0
pfile13,  success, 25, 23,4.1469912,48,87,657,0
pfile14,  success, 34, 31,4.8604792,130,171,984,0
pfile15,  success, 41, 33,20.07186,222,257,1313,0
pfile16,  success, 67, 24,112.6509037,696,593,3553,0
pfile17,  success, 84, 33,363.8158713,1384,1053,8485,0
pfile18,  success, 116, 53,864.5746382,1712,1212,8057,0
pfile2,  success, 14, 12,0.3998221,18,33,132,0
pfile3,  success, 11, 11,0.4006226,13,27,95,0
pfile4,  success, 15, 10,0.466081,44,52,175,0
pfile5,  success, 19, 11,0.500517,68,73,265,0
pfile6,  success, 11, 7,0.4854461,22,34,100,0
pfile7,  success, 14, 10,0.5695845,36,52,204,0
pfile8,  success, 23, 15,0.6861763,66,84,349,0
pfile9,  success, 21, 17,0.8021234,30,63,318,0
p01,  success, 18, 13,0.6972182,36,67,310,0
p02,  success, 24, 15,0.9341924,72,129,631,0
p03,  success, 25, 16,1.0666162,114,170,852,0
p04,  success, 38, 18,2.0576656,243,333,1748,0
p05,  success, 36, 24,2.8440632,303,421,2173,0
p06,  success, 46, 22,2.8377121,258,373,1937,0
p07,  success, 61, 42,5.2623994,441,645,3365,0
p08,  success, 51, 25,4.6069334,342,495,2820,0
p09,  success, 49, 31,4.4263375,282,434,2333,0
p10,  success, 76, 38,13.1394865,912,1268,7300,0
p11,  success, 46, 31,8.5932717,285,523,3897,0
p12,  success, 64, 49,16.5281229,558,895,6624,0
p13,  success, 59, 48,16.5902659,339,606,4621,0
p14,  success, 83, 50,51.0433703,987,1487,11471,0
p15,  success, 117, 61,59.8192937,1155,1639,12293,0
p16,  success, 91, 42,798.42575,10518,19405,149615,0
p17,  success, 101, 52,99.4881385,1245,1785,14509,0
p19,  success, 139, 81,471.1952169,4989,6163,57812,0
p20,  success, 123, 67,276.9775735,2424,3436,29691,0
probLOGISTICS-10-0,  success, 46, 21,0.9546198,224,306,1256,0
probLOGISTICS-10-1,  success, 42, 20,0.8687838,176,250,1009,0
probLOGISTICS-11-0,  success, 51, 25,0.9232191,224,297,1222,0
probLOGISTICS-11-1,  success, 65, 54,6.1409672,1332,707,8594,0
probLOGISTICS-12-0,  success, 43, 20,0.9346385,216,261,1090,0
probLOGISTICS-12-1,  success, 72, 54,6.0982301,1444,702,9038,0
probLOGISTICS-13-0,  success, 78, 34,3.3068701,546,737,3201,0
probLOGISTICS-13-1,  success, 65, 30,2.6050966,402,561,2485,0
probLOGISTICS-14-0,  success, 61, 28,2.458778,546,566,2452,0
probLOGISTICS-14-1,  success, 75, 36,2.6211076,480,619,2843,0
probLOGISTICS-15-0,  success, 83, 42,3.2577826,588,757,3499,0
probLOGISTICS-15-1,  success, 71, 37,2.6979989,552,629,2848,0
probLOGISTICS-4-0,  success, 20, 13,0.3693069,38,65,226,0
probLOGISTICS-5-0,  success, 27, 15,0.3850738,58,97,368,0
probLOGISTICS-6-0,  success, 25, 15,0.3854297,52,90,340,0
probLOGISTICS-7-0,  success, 38, 23,0.6251584,126,182,727,0
probLOGISTICS-8-0,  success, 34, 17,0.5648695,123,176,683,0
probLOGISTICS-8-1,  success, 48, 25,0.6166889,147,236,961,0
probLOGISTICS-9-0,  success, 41, 23,0.5695515,132,206,796,0
probLOGISTICS-9-1,  success, 31, 16,0.5008829,93,136,551,0
p10,  success, 36, 23,0.9686323,144,202,1305,0
p11,  success, 35, 30,1.1838118,147,234,1248,0
p12,  success, 21, 13,0.9056035,57,110,522,0
p13,  success, 50, 36,2.373384,177,343,2137,0
p14,  success, 30, 25,1.1805895,87,174,982,0
p15,  success, 44, 32,2.2364369,129,281,1815,0
p16,  success, 46, 34,2.2410833,156,276,1669,0
p17,  success, 55, 37,8.3841863,495,816,4311,0
p18,  success, 52, 24,8.8218098,285,447,3252,0
p19,  success, 78, 48,24.497423,515,835,6112,0
p20,  success, 101, 59,138.9543215,2499,3693,24534,0
p21,  success, 71, 49,75.5295591,495,817,5999,0
p22,  success, 81, 49,154.7860613,730,1427,12089,0
p23,  success, 97, 57,937.4961064,5908,9417,66517,0
p24,  success, 146, 76,232.7860877,1904,2751,18922,0
p25,  success, 36, 15,28.2059449,324,454,3195,0
p26,  success, 82, 41,52.2524829,1089,1571,8607,0
p27,  success, 106, 69,127.2607182,1800,2533,15949,0
p28,  success, 97, 50,233.2580844,1530,2096,16836,0
p29,  success, 95, 41,236.1693003,1215,1872,14674,0
p05-pfile5,  success, 15, 15,0.5094935,12,39,456,0
p06-pfile6,  success, 25, 16,0.6209908,22,101,1227,0
p07-pfile7,  success, 31, 25,0.7583162,21,114,1485,0
p08-pfile8,  success, 33, 33,1.2864639,30,153,2498,0
p09-pfile9,  success, 37, 27,1.7299214,56,169,2758,0
p10-pfile10,  success, 43, 30,2.4163825,80,257,4314,0
p11-pfile11,  success, 41, 26,4.2199301,88,297,6320,0
p12-pfile12,  success, 53, 37,10.2097679,164,416,11079,0
p13-pfile13,  success, 64, 29,20.8501919,220,510,16048,0
p14-pfile14,  success, 55, 55,11.0123512,80,450,11767,0
p15-pfile15,  success, 53, 42,13.4894866,203,441,11654,0
p16-pfile16,  success, 61, 61,18.499966,171,606,15899,0
p18-pfile18,  success, 44, 44,7.2155775,52,284,7428,0
p19-pfile19,  success, 86, 48,24.3801547,140,836,22597,0
p20-pfile20,  success, 115, 100,65.7575963,388,1716,48686,0
p21-HC-pfile1,  success, 77, 77,45.1512289,136,350,15422,0
p22-HC-pfile2,  success, 98, 64,154.4830698,308,741,40051,0
p23-HC-pfile3,  success, 106, 71,228.0888534,468,895,48486,0
p24-HC-pfile4,  success, 135, 135,698.3334541,396,634,47136,0
p25-HC-pfile5,  success, 123, 123,786.7631333,420,615,45724,0
p01,  success, 32, 19,1.27297,143,219,573,0
p01-1,  success, 20, 14,0.7460911,51,85,216,0
p02,  success, 159, 106,105.0383047,5550,8637,21085,0
p02-1,  success, 129, 96,652.0129868,23641,35979,92509,0
p03,  success, 11, 8,0.7343465,26,49,114,0
p03-1,  success, 11, 8,0.6326566,19,35,68,0
p05,  success, 55, 38,1095.9522965,43326,50038,114241,0
p05-1,  success, 46, 30,20.5973527,1082,1180,3004,0
p06,  success, 30, 18,68.5399788,1967,2943,8099,0
p06-1,  success, 90, 53,373.5910363,14888,14675,37145,0
p07,  success, 105, 65,187.3269251,7811,12142,31878,0
p07-1,  success, 47, 30,16.9146778,1432,1282,3246,0
p08-1,  success, 126, 92,277.8005649,14286,14561,34829,0
p01,  success, 10, 6,0.3635049,51,69,49,0
p02,  success, 14, 8,0.448491,180,217,138,0
p03,  success, 16, 10,0.5254785,165,181,114,0
p04,  success, 14, 8,0.4588732,140,158,119,0
p05,  success, 18, 10,0.5075117,228,255,164,0
p06,  success, 16, 10,0.5717366,282,309,215,0
p07,  success, 14, 8,0.5703751,324,365,254,0
p08,  success, 14, 9,0.6014509,204,225,238,0
p09,  success, 18, 10,0.6821142,240,274,289,0
p10,  success, 14, 9,0.6978616,216,239,257,0
p11,  success, 14, 9,0.5791328,180,205,217,0
p12,  success, 18, 11,0.6459013,324,344,306,0
p13,  success, 21, 11,0.7498905,486,554,462,0
p14,  success, 23, 13,0.7989712,364,369,367,0
p15,  success, 27, 15,0.899468,528,541,481,0
p16,  success, 26, 14,0.9675758,608,577,507,0
p17,  success, 34, 16,1.3030762,1089,731,691,0
p18,  success, 34, 14,1.340088,1134,857,743,0
p19,  success, 30, 13,1.493487,1269,973,918,0
p20,  success, 33, 16,1.1603616,873,774,711,0
p01,  success, 25, 21,0.617901,155,162,135,0
p03,  success, 25, 21,0.6784134,155,162,142,0
p01,  success, 6, 3,0.6140868,60,52,68,0
p02,  success, 17, 7,1.2297665,342,239,694,0
p03,  success, 29, 15,21.6902222,4620,2911,11540,0
p04,  success, 60, 28,64.8012407,7980,4910,30559,0
p05,  success, 46, 19,21.6681181,1440,787,7108,0
p06,  success, 52, 21,55.680407,2454,1487,23842,0
p07,  success, 68, 30,884.8325138,12000,8519,79751,0
