p10,  success, 35, 17,1.1367779,162,245,1550,5640
p11,  success, 37, 32,1.1463914,126,210,1045,5364
p12,  success, 21, 18,0.7707966,51,106,597,3344
p13,  success, 48, 30,2.3263446,189,315,1620,9508
p14,  success, 31, 28,1.5096744,81,238,1269,7884
p15,  success, 41, 35,2.9166386,186,356,2116,9900
p16,  success, 49, 34,2.8589818,210,353,1930,10872
p17,  success, 51, 42,5.5113816,360,484,2690,16026
p18,  success, 46, 27,11.4880369,480,553,4111,21336
p19,  success, 71, 46,22.7032204,455,731,5698,32568
p20,  success, 92, 64,56.9292084,1239,1476,10163,63912
p21,  success, 65, 41,54.2217853,420,547,4284,23856
p22,  success, 74, 39,96.2884305,675,878,6461,38160
p23,  success, 77, 45,145.1351435,1211,1457,11161,65040
p24,  success, 119, 82,264.2802308,2541,3154,19940,160792
p25,  success, 32, 21,28.6997712,423,471,3366,14790
p26,  success, 57, 20,29.6049246,729,777,4871,38270
p27,  success, 95, 44,85.6975319,1440,1689,11349,90850
p28,  success, 73, 36,129.8856976,1008,1134,9647,50310
p29,  success, 58, 33,129.0161336,882,1012,8622,41090
p05-pfile5,  success, 18, 10,0.6275166,16,103,1173,2700
p06-pfile6,  success, 20, 11,0.6664083,22,119,1419,2811
p07-pfile7,  success, 21, 14,0.8279293,27,117,1546,3552
p08-pfile8,  success, 29, 11,2.0205272,51,299,4801,10304
p09-pfile9,  success, 31, 13,2.1358869,72,253,4067,10115
p10-pfile10,  success, 35, 14,2.3243795,84,253,3866,9995
p11-pfile11,  success, 34, 20,3.3907963,56,212,4432,8430
p12-pfile12,  success, 43, 22,8.6272902,104,376,9849,13555
p13-pfile13,  success, 59, 26,14.6653553,148,398,12481,13130
p14-pfile14,  success, 41, 19,14.4291475,150,638,16546,30384
p15-pfile15,  success, 46, 31,14.2429437,161,514,13605,31008
p16-pfile16,  success, 46, 21,33.4469216,477,1341,34977,91080
p18-pfile18,  success, 36, 15,10.3211687,92,463,12156,18900
p19-pfile19,  success, 65, 23,21.445324,216,659,18439,24450
p20-pfile20,  success, 94, 44,55.3474619,464,1541,44139,62960
p21-HC-pfile1,  success, 72, 72,43.158877,136,531,23424,18735
p22-HC-pfile2,  success, 97, 34,102.1231095,264,793,42977,26965
p23-HC-pfile3,  success, 101, 66,159.7081149,336,1066,58046,48496
p24-HC-pfile4,  success, 139, 88,671.3249247,792,2045,151196,92470
p25-HC-pfile5,  success, 123, 123,675.4503851,525,1649,122348,84648
p01,  success, 32, 19,1.2848489,141,223,576,4618
p01-1,  success, 22, 14,1.3235382,156,249,645,5272
p02,  success, 159, 106,103.0916057,5550,8637,21085,238768
p02-1,  success, 129, 96,635.0101888,23647,35985,92525,1148198
p03,  success, 11, 8,0.782218,26,49,114,638
p03-1,  success, 11, 8,0.6786931,19,35,68,454
p05-1,  success, 46, 30,18.8885855,1082,1180,3004,22944
p06,  success, 30, 18,65.3166288,1967,2943,8101,68968
p06-1,  success, 90, 53,325.7056759,14888,14675,37145,375099
p07,  success, 105, 65,161.5098707,7811,12142,31878,296054
p07-1,  success, 47, 30,15.5669017,1432,1282,3246,35922
p08-1,  success, 126, 92,260.5916715,14286,14561,34829,511797
p01,  success, 10, 6,0.4119684,60,76,56,1180
p02,  success, 14, 8,0.4903346,180,192,134,3402
p03,  success, 16, 10,0.513238,225,216,146,5118
p04,  success, 14, 8,0.4930373,185,180,149,3312
p05,  success, 18, 10,0.5596812,294,280,199,4984
p06,  success, 16, 10,0.6425972,474,393,313,7721
p07,  success, 14, 8,0.5963429,324,365,254,3934
p08,  success, 14, 9,0.6435414,204,225,238,2814
p09,  success, 18, 10,0.6273069,240,274,289,3220
p10,  success, 14, 9,0.6137645,216,239,257,2933
p11,  success, 14, 9,0.5343646,180,205,217,2448
p12,  success, 18, 11,0.6359029,330,351,313,5138
p13,  success, 21, 11,0.6776985,426,484,411,6349
p14,  success, 23, 13,0.7274387,364,369,367,4944
p15,  success, 27, 15,0.842387,528,541,481,6912
p16,  success, 26, 14,0.9010111,608,577,507,7911
p17,  success, 34, 16,1.1336659,1089,731,691,13330
p18,  success, 28, 13,1.2274955,1026,787,716,17060
p19,  success, 30, 13,1.3353606,1269,973,918,15830
p20,  success, 33, 16,1.0724317,873,774,711,10380
p01,  success, 25, 21,0.5840758,155,162,135,2856
p03,  success, 25, 21,0.6179974,155,162,142,2856
p01,  success, 6, 3,0.5661066,72,55,72,1288
p02,  success, 17, 7,1.2454944,354,241,699,3661
p03,  success, 29, 15,21.1611201,4626,2914,11550,44016
p04,  success, 60, 28,60.6027687,7992,4912,30570,76538
p05,  success, 46, 19,19.7705272,1440,787,7108,14672
p06,  success, 52, 21,51.0351116,2454,1487,23842,26390
p07,  success, 68, 30,825.9579142,12048,8528,80113,119315
p08,  success, 75, 27,606.5378002,10014,5841,127250,100065
p09,  success, 80, 28,224.5817482,3042,1830,60698,33068
p10,  success, 100, 34,1197.6401862,10290,6548,112586,103572
p11,  success, 5, 4,0.5515578,42,42,63,819
p12,  success, 15, 10,1.4038544,348,268,919,3997
p13,  success, 28, 10,4.95976,546,391,2488,6244
p14,  success, 32, 12,11.3841768,786,534,6634,8043
p15,  success, 47, 18,17.7946398,1170,794,7523,13762
p16,  success, 52, 24,138.2769838,5046,3720,34603,46487
p17,  success, 58, 23,61.7378778,2700,1183,24075,30191
p18,  success, 67, 23,234.6482523,4950,2908,71341,50442
p19,  success, 72, 24,157.8904396,3054,1872,45808,32536
p20,  success, 92, 30,379.7657396,4272,2709,98741,45731
pfile10,  success, 22, 17,0.8754366,38,70,652,1080
pfile12,  success, 23, 10,1.2558244,46,94,902,2064
pfile13,  success, 29, 26,1.4626481,58,110,943,2304
pfile14,  success, 31, 14,8.2766849,156,237,3558,6805
pfile15,  success, 45, 40,38.2512806,400,617,4954,19800
pfile16,  success, 43, 12,28.3969359,148,276,6271,8330
pfile17,  success, 64, 33,117.2479592,496,746,9118,21575
pfile18,  success, 70, 28,255.4198503,628,1201,13308,50680
pfile19,  success, 81, 73,514.0978875,996,1506,18786,49205
pfile20,  success, 99, 38,1069.815989,1376,2501,33381,90150
pfile21,  success, 117, 84,1276.0932703,2028,2536,26391,69370
pfile3,  success, 6, 6,0.4629798,5,15,93,206
pfile4,  success, 8, 8,0.4976093,10,29,126,516
pfile5,  success, 13, 13,0.5512005,10,37,168,600
pfile6,  success, 13, 10,0.5786865,9,31,245,448
pfile7,  success, 16, 13,0.6297129,17,39,171,686
pfile8,  success, 12, 7,0.9701156,30,46,289,1170
pfile9,  success, 23, 9,1.1396244,58,109,681,2427
