probBLOCKS-10-0,  success, 38, 34,3.2647331,11.1358517,3828,2126,6188,58124
probBLOCKS-10-1,  success, 42, 35,16.5540899,53.1612767,17979,9158,33227,298716
probBLOCKS-10-2,  success, 52, 43,8.2733382,26.690186,9003,5147,16708,135864
probBLOCKS-11-0,  success, 30, 23,4.28738989999999,14.8834507,3801,2004,7381,59316
probBLOCKS-11-1,  success, 28, 24,3.2032372,11.5363121,3159,1706,6702,49136
probBLOCKS-11-2,  success, 42, 34,24.8710943000002,80.1267635,20577,10716,40709,333272
probBLOCKS-12-0,  success, 70, 58,374.686097899998,1063.3575583,137163,68290,250301,2658528
probBLOCKS-12-1,  success, 46, 37,19.1990483,48.5540351,9339,4767,16608,148348
probBLOCKS-13-1,  success, 60, 46,94.2053039000003,263.8242291,39906,20320,76417,690092
probBLOCKS-14-0,  success, 50, 45,72.7237905000002,210.0854969,29181,13727,49872,556480
probBLOCKS-14-1,  success, 50, 44,70.0467021000003,204.5768991,27150,14222,54966,444136
probBLOCKS-9-0,  success, 36, 27,29.6793154999996,50.2820563,23241,11998,38734,381208
probBLOCKS-9-1,  success, 40, 34,47.2752550000004,88.2325294,37155,18431,64616,609528
probBLOCKS-9-2,  success, 24, 19,2.3748651,3.4705585,1545,882,2694,24648
pfile1,  success, 10, 4,0.1122563,0.4007173,92,81,99,1645
pfile10,  success, 29, 10,1.8439375,4.3315035,1379,909,1731,22672
pfile11,  success, 100, 32,40.8990746,162.130847,22099,14612,27101,392912
pfile13,  success, 26, 9,1.3464531,4.1460263,749,630,1194,12712
pfile14,  success, 68, 42,37.1316264,155.3051083,14910,11527,26620,232520
pfile16,  success, 27, 10,2.5307807,7.8336787,1323,998,3093,22136
pfile17,  success, 24, 11,4.1847479,12.5759761,595,454,1723,10568
pfile18,  success, 88, 38,68.5886777000001,208.257073,7147,3915,14493,121320
pfile19,  success, 77, 39,37.2815969,177.5472896,18477,13484,44749,287450
pfile2,  success, 15, 6,0.3425525,0.7182663,400,345,484,6845
pfile3,  success, 34, 13,1.5387167,2.3027109,1428,967,1646,24175
pfile4,  success, 43, 22,3.9989203,6.7972935,2368,1921,3322,38765
pfile5,  success, 119, 54,86.0004697000001,177.5790156,35756,27746,45800,698030
pfile7,  success, 48, 28,60.8550120000001,98.3877478,30456,26692,45555,507000
pfile8,  success, 43, 22,4.84881349999999,11.5033609,1828,1461,3415,30250
pfile9,  success, 83, 38,75.1085433000002,197.8368468,13924,9022,23252,288620
pfile1,  success, 6, 6,0.0669794,0.3378321,2,8,16,186
pfile10,  success, 16, 16,0.3784222,0.9028913,21,41,237,428
pfile11,  success, 20, 20,0.5275892,1.25637,29,57,342,690
pfile12,  success, 30, 19,388.643213300003,642.9799392,12409,24816,137245,296788
pfile13,  success, 26, 19,1.7084824,4.1078217,49,85,642,1116
pfile14,  success, 30, 30,95.2893491999998,219.2069106,6996,10515,49481,141966
pfile15,  success, 35, 35,5.3505067,21.4172495,228,303,1367,3664
pfile17,  success, 84, 57,54.7752516,266.9225643,1080,840,5723,17970
pfile2,  success, 13, 11,0.619094100000002,1.0565839,453,903,2841,10146
pfile3,  success, 11, 11,0.0982599,0.4010609,13,26,93,268
pfile4,  success, 13, 8,0.0993873,0.4319366,36,45,157,567
pfile5,  success, 19, 19,5.54473869999999,7.1523768,3534,5305,15721,55467
pfile6,  success, 8, 4,0.1345251,0.4994076,26,40,120,606
pfile7,  success, 11, 11,0.1536513,0.5497791,28,41,131,450
pfile8,  success, 21, 21,534.539492799999,685.0422135,60180,90269,281557,984348
pfile9,  success, 20, 14,4.66448289999999,5.8882045,534,1059,4728,11604
p01,  success, 18, 13,0.2342362,0.7479448,51,97,451,2696
p02,  success, 28, 22,0.6488519,1.23934,171,246,1174,6356
p03,  success, 23, 15,0.5193174,1.1406016,120,177,927,4044
p04,  success, 37, 14,1.1527518,1.8747138,222,311,1651,7564
p05,  success, 31, 23,0.8885252,1.7196066,147,223,1161,4724
p06,  success, 42, 27,1.6380433,2.7533773,225,384,2011,11912
p07,  success, 55, 34,2.3699376,4.327259,444,558,3196,14036
p08,  success, 50, 26,2.0997684,4.3767651,414,488,2881,11756
p09,  success, 49, 27,2.0604805,4.5478451,378,488,2754,12204
p10,  success, 73, 43,2.8919014,6.8775034,558,678,4326,19412
p11,  success, 39, 28,2.0252176,6.1802236,198,356,2655,9572
p12,  success, 60, 43,3.2182748,9.7167688,288,499,3753,15368
p13,  success, 62, 43,4.4285132,14.8245001,360,540,4288,15440
p14,  success, 76, 42,8.0956616,28.308881,570,815,6240,21900
p15,  success, 100, 45,11.1240733,36.960156,684,1018,7972,30460
p16,  success, 86, 38,11.7166788,40.1774906,699,939,7536,22368
