probLOGISTICS-9-1,  success, 36, 18, 18/09/2015 03:18:39, 18/09/2015 03:18:49,9.9187372,1.3952498,8.4964678
p10,  success, 45, 30, 18/09/2015 03:18:49, 18/09/2015 03:19:01,12.1197773,1.5167605,10.5249625
p11,  success, 49, 39, 18/09/2015 03:19:02, 18/09/2015 03:19:14,11.9585035,1.5344871,10.3325122
p12,  success, 30, 17, 18/09/2015 03:19:14, 18/09/2015 03:19:23,9.1446646,1.4882338,7.5813818
p13,  success, 70, 60, 18/09/2015 03:19:23, 18/09/2015 03:19:37,13.72631,1.6466397,11.9165524
p14,  success, 49, 46, 18/09/2015 03:19:37, 18/09/2015 03:19:48,10.9530787,1.5406453,9.3109831
p15,  success, 69, 52, 18/09/2015 03:19:49, 18/09/2015 03:20:01,12.3448043,1.6192031,10.5802008
p16,  success, 58, 29, 18/09/2015 03:20:01, 18/09/2015 03:20:14,12.458836,1.6879313,10.6295256
p17,  success, 84, 58, 18/09/2015 03:20:14, 18/09/2015 03:20:31,16.7429586,2.3012233,14.1885657
p18,  success, 56, 19, 18/09/2015 03:20:31, 18/09/2015 03:20:48,17.0412435,3.5965656,13.0726337
p19,  success, 107, 71, 18/09/2015 03:20:49, 18/09/2015 03:21:11,22.053189,4.3340737,17.0594185
p20,  success, 178, 133, 18/09/2015 03:21:11, 18/09/2015 03:21:42,31.0336365,7.3701433,22.7468827
p21,  success, 91, 58, 18/09/2015 03:21:43, 18/09/2015 03:22:17,33.6522899,12.6090801,19.5816361
p22,  success, 111, 69, 18/09/2015 03:22:17, 18/09/2015 03:22:56,38.5720817,13.401272,23.599762
p23,  success, 140, 79, 18/09/2015 03:22:57, 18/09/2015 03:23:47,50.7037011,23.225938,25.6668313
p24,  success, 191, 119, 18/09/2015 03:23:48, 18/09/2015 03:24:41,52.595326,14.7639235,36.4574874
p25,  success, 60, 15, 18/09/2015 03:24:42, 18/09/2015 03:25:20,38.4782686,16.9656679,19.5924391
p26,  success, 93, 49, 18/09/2015 03:25:21, 18/09/2015 03:25:54,33.5076406,10.6738639,21.8040916
p27,  success, 155, 69, 18/09/2015 03:25:55, 18/09/2015 03:26:37,41.5639369,14.0353488,26.3417976
p28,  success, 131, 75, 18/09/2015 03:26:38, 18/09/2015 03:27:45,67.9171554,33.4432365,31.3518392
p29,  success, 105, 49, 18/09/2015 03:27:47, 18/09/2015 03:28:45,58.4084721,31.4754131,24.3613461
p05-pfile5,  success, 15, 15, 18/09/2015 03:28:45, 18/09/2015 03:28:52,6.9265732,1.4288584,5.4239404
p06-pfile6,  success, 24, 15, 18/09/2015 03:28:53, 18/09/2015 03:29:00,7.0510843,1.4090804,5.5683731
p07-pfile7,  success, 36, 31, 18/09/2015 03:29:00, 18/09/2015 03:29:08,8.5381902,1.501045,6.9030553
p08-pfile8,  success, 43, 43, 18/09/2015 03:29:09, 18/09/2015 03:29:18,9.6020516,1.6406465,7.7429907
p09-pfile9,  success, 46, 37, 18/09/2015 03:29:18, 18/09/2015 03:29:30,11.1344569,1.7964856,9.0397727
p10-pfile10,  success, 44, 31, 18/09/2015 03:29:30, 18/09/2015 03:29:40,10.0341233,1.7063191,8.0259663
p11-pfile11,  success, 35, 21, 18/09/2015 03:29:40, 18/09/2015 03:29:52,12.1148961,2.0728171,9.4456802
p12-pfile12,  success, 59, 43, 18/09/2015 03:29:53, 18/09/2015 03:30:08,15.6103298,2.7065405,11.7889937
p13-pfile13,  success, 61, 27, 18/09/2015 03:30:08, 18/09/2015 03:30:28,19.0709004,3.4708505,13.607332
p14-pfile14,  success, 71, 71, 18/09/2015 03:30:28, 18/09/2015 03:30:45,17.2022501,3.3860257,12.4852899
p15-pfile15,  success, 50, 39, 18/09/2015 03:30:45, 18/09/2015 03:31:08,22.5380548,5.0549158,15.7186366
p16-pfile16,  success, 73, 73, 18/09/2015 03:31:08, 18/09/2015 03:31:37,28.495319,7.5825339,18.625598
p18-pfile18,  success, 37, 37, 18/09/2015 03:31:37, 18/09/2015 03:31:51,14.1264791,2.7882808,10.2391673
p19-pfile19,  success, 87, 58, 18/09/2015 03:31:51, 18/09/2015 03:32:11,19.3092043,4.032655,14.0506084
p20-pfile20,  success, 167, 154, 18/09/2015 03:32:11, 18/09/2015 03:32:36,24.5726134,4.5939292,18.701166
p21-HC-pfile1,  success, 102, 69, 18/09/2015 03:32:36, 18/09/2015 03:33:11,34.9506366,7.4779648,20.4733768
p22-HC-pfile2,  success, 96, 63, 18/09/2015 03:33:11, 18/09/2015 03:34:44,92.3449871,11.65886,65.7249867
p23-HC-pfile3,  success, 152, 117, 18/09/2015 03:34:44, 18/09/2015 03:36:42,118.0516219,23.0561996,73.870077
p24-HC-pfile4,  success, 135, 135, 18/09/2015 03:36:42, 18/09/2015 03:41:01,258.3185871,63.3619892,123.1458288
