probBLOCKS-10-0,  success, 38, 34,3.2078264,10.8301215,3828,2126,6188,58124
probBLOCKS-10-1,  success, 42, 35,15.7138298,50.886808,17979,9158,33227,298716
probBLOCKS-10-2,  success, 52, 43,7.4169286,24.4227954,9003,5147,16708,135864
probBLOCKS-11-0,  success, 30, 23,4.0341385,13.9551874,3801,2004,7381,59316
probBLOCKS-11-1,  success, 28, 24,3.09843249999999,11.2127424,3159,1706,6702,49136
probBLOCKS-11-2,  success, 42, 34,22.5844271999999,74.6470439,20577,10716,40709,333272
probBLOCKS-12-1,  success, 46, 37,12.634582,44.1786914,9339,4767,16608,148348
probBLOCKS-13-1,  success, 60, 46,75.8215066999995,255.1467996,39906,20320,76417,690092
probBLOCKS-14-0,  success, 50, 45,56.7073119000001,198.4310557,29181,13727,49872,556480
probBLOCKS-14-1,  success, 50, 44,56.0072064999999,194.3904604,27150,14222,54966,444136
probBLOCKS-9-0,  success, 36, 27,16.4785855000003,51.3132839,23241,11998,38734,381208
probBLOCKS-9-1,  success, 40, 34,28.8557276999999,90.366869,37155,18431,64616,609528
probBLOCKS-9-2,  success, 24, 19,0.9993074,3.5982093,1545,882,2694,24648
pfile1,  success, 10, 4,0.0919808,0.413112,96,82,101,1710
pfile10,  success, 29, 10,0.8872377,4.5815071,1379,909,1731,22672
pfile11,  success, 100, 32,36.07464,161.8360329,22099,14612,27101,392912
pfile13,  success, 26, 9,0.6826052,4.2410519,749,630,1194,12712
pfile14,  success, 68, 42,35.1047942,157.3404689,14924,11529,26627,232760
pfile16,  success, 27, 10,2.44282,8.0250933,1337,1000,3099,22360
pfile17,  success, 24, 11,4.2061368,12.6615625,616,457,1731,10904
pfile19,  success, 77, 39,34.4162659,179.6800733,18477,13484,44749,287450
pfile2,  success, 15, 6,0.1917188,0.7452909,404,346,486,6915
pfile3,  success, 34, 13,0.7289733,2.369759,1428,967,1646,24175
pfile4,  success, 43, 22,2.4731768,6.940552,2372,1922,3324,38830
pfile5,  success, 119, 54,66.8770619999998,177.1239597,35756,27746,45800,698030
pfile7,  success, 48, 28,44.0783577000005,98.6299507,30460,26693,45557,507065
pfile8,  success, 43, 22,3.9551307,11.5523223,1832,1462,3417,30315
pfile9,  success, 83, 38,70.8808015000001,198.2532162,13928,9023,23254,288705
pfile1,  success, 6, 6,0.0794226,0.3720221,3,15,32,296
pfile10,  success, 16, 16,0.2513804,0.8990515,21,41,237,428
pfile11,  success, 20, 20,0.4078953,1.2819367,29,57,342,690
pfile12,  success, 33, 33,390.311516599996,674.0519366,12658,25324,139752,303324
pfile13,  success, 26, 19,1.6689768,4.2393595,49,85,642,1116
pfile14,  success, 30, 30,89.4620318000002,224.098687,7020,10529,49559,142518
pfile15,  success, 35, 35,5.1614022,22.3388759,228,309,1382,4040
pfile2,  success, 15, 11,0.564677900000001,1.0998516,456,911,2855,10352
pfile3,  success, 11, 11,0.095476,0.4146438,13,27,95,290
pfile4,  success, 13, 8,0.0971652,0.4458025,38,46,161,597
pfile5,  success, 18, 14,3.85337579999998,7.593901,3544,5320,15781,55626
pfile6,  success, 8, 4,0.1035376,0.5186036,26,42,125,702
pfile7,  success, 11, 11,0.1156109,0.5643707,28,43,135,510
pfile8,  success, 20, 16,516.680412599998,698.3056239,60180,90277,281592,984480
pfile9,  success, 20, 14,3.07952249999998,5.8999264,534,1059,4728,11604
p01,  success, 18, 13,0.1440712,0.7967133,66,120,553,3632
p02,  success, 28, 22,0.276413,1.2796207,183,252,1208,6628
p03,  success, 23, 15,0.2483925,1.1806768,135,185,974,4208
p04,  success, 37, 14,0.4372225,1.8778691,225,312,1656,7616
p05,  success, 31, 23,0.4083,1.8101331,168,235,1238,5368
p06,  success, 42, 27,0.6847038,2.9462491,270,413,2195,13264
p07,  success, 55, 34,1.1508475,4.4049219,453,563,3221,14292
p08,  success, 50, 26,1.0722042,4.3808219,414,488,2881,11756
p09,  success, 49, 27,1.1835175,4.641689,387,495,2798,12568
p10,  success, 73, 43,1.8179997,6.9892514,558,680,4334,19524
p11,  success, 39, 28,1.8758175,7.2050206,273,452,3079,14344
p12,  success, 60, 43,2.7833125,10.348965,333,546,3963,17848
p13,  success, 62, 43,4.0024949,15.3159809,399,564,4437,16652
p14,  success, 76, 42,7.5229758,28.3409289,570,815,6240,21900
p15,  success, 100, 45,10.6813335,38.4088252,771,1061,8226,32708
p16,  success, 86, 38,11.1682123,40.4338208,699,939,7536,22368
p17,  success, 99, 64,21.1457083,72.1998375,951,1339,10347,37964
p19,  success, 143, 89,60.8638213999999,202.1432655,2559,3160,29954,90356
p20,  success, 104, 77,35.2103881,126.0354108,1107,1595,13878,50592
probLOGISTICS-10-0,  success, 46, 21,0.2736445,1.0788051,244,375,1588,12215
probLOGISTICS-10-1,  success, 42, 20,0.2541393,0.9796461,244,325,1348,8985
probLOGISTICS-11-0,  success, 49, 25,0.2371874,0.9652265,264,350,1511,11035
probLOGISTICS-11-1,  success, 65, 54,1.4913927,6.3589463,1524,852,10988,27430
probLOGISTICS-12-0,  success, 42, 21,0.2402838,0.9600483,236,310,1348,9340
probLOGISTICS-12-1,  success, 70, 55,1.685371,7.1707794,1500,972,13545,27945
probLOGISTICS-13-0,  success, 78, 34,1.0145858,4.3899295,852,1039,4631,38304
probLOGISTICS-13-1,  success, 65, 27,0.7788597,3.5806877,714,838,3673,28623
probLOGISTICS-14-0,  success, 60, 27,0.6061432,2.7204691,588,671,3028,18039
probLOGISTICS-14-1,  success, 78, 28,0.7101986,3.2506786,732,850,3913,32123
probLOGISTICS-15-0,  success, 83, 40,0.9229963,4.1651625,894,1042,4886,39200
