probLOGISTICS-4-0,  success, 20, 13,0.090225,0.3785626,38,71,250,0
probLOGISTICS-5-0,  success, 27, 15,0.0948895,0.3967906,64,105,394,0
probLOGISTICS-6-0,  success, 25, 15,0.0956042,0.3899203,60,99,372,0
probLOGISTICS-7-0,  success, 36, 21,0.1319894,0.5653492,147,206,821,0
probLOGISTICS-8-0,  success, 34, 18,0.1480573,0.6074652,162,216,862,0
probLOGISTICS-8-1,  success, 48, 25,0.1666563,0.6583197,189,296,1216,0
probLOGISTICS-9-0,  success, 41, 23,0.1485797,0.5959828,165,238,930,0
probLOGISTICS-9-1,  success, 31, 18,0.1285652,0.5417883,114,164,658,0
p10,  success, 37, 24,0.2827783,1.0862912,180,254,1592,0
p11,  success, 34, 26,0.3012272,1.1950521,159,250,1428,0
p12,  success, 21, 11,0.198086,0.7537099,66,128,616,0
p13,  success, 50, 36,0.8291618,2.7294598,219,399,2464,0
p14,  success, 30, 25,0.3710342,1.3528,87,234,1225,0
p15,  success, 44, 32,0.8308276,2.5606772,135,329,1982,0
p16,  success, 46, 31,1.2741528,3.3271517,252,465,2408,0
p17,  success, 54, 36,2.2988084,8.5812544,530,861,4499,0
p18,  success, 52, 24,2.0493448,10.1934692,385,517,3853,0
p19,  success, 77, 51,5.561338,27.4213316,620,951,6857,0
p21,  success, 73, 49,22.1290909,89.6453543,640,973,7070,0
p22,  success, 81, 34,35.4876022,175.6666701,770,1723,14996,0
p23,  success, 94, 45,54.7826114,286.185453,2408,3081,21929,0
p24,  success, 129, 72,58.1380288,313.8638527,2884,3914,27678,0
p25,  success, 33, 16,3.4469171,33.577627,504,597,4275,0
p26,  success, 75, 44,7.4961238,53.5473667,1341,1723,9323,0
p27,  success, 108, 61,20.0716899,122.9077022,2088,2612,16792,0
p05-pfile5,  success, 15, 15,0.1216432,0.5391038,12,79,909,0
p06-pfile6,  success, 25, 16,0.18495,0.6837604,30,164,1958,0
