probLOGISTICS-4-0,  success, 20, 13,0.0901566,0.3842777,38,71,250,0
probLOGISTICS-5-0,  success, 27, 15,0.095975,0.3941984,64,105,394,0
probLOGISTICS-6-0,  success, 25, 15,0.0956613,0.3933578,60,99,372,0
probLOGISTICS-7-0,  success, 36, 21,0.1366719,0.5684343,147,206,821,0
probLOGISTICS-8-0,  success, 34, 18,0.1470744,0.6153573,162,216,862,0
probLOGISTICS-8-1,  success, 48, 25,0.169344,0.6625962,189,296,1216,0
probLOGISTICS-9-0,  success, 41, 23,0.1489201,0.5980115,165,238,930,0
probLOGISTICS-9-1,  success, 31, 18,0.1261238,0.5250499,114,164,658,0
p10,  success, 36, 23,0.2563423,0.9900844,153,212,1376,0
p11,  success, 35, 30,0.3181484,1.1843045,156,242,1286,0
p12,  success, 21, 11,0.1940503,0.7450467,63,124,595,0
p13,  success, 50, 36,0.808003399999999,2.653611,219,397,2454,0
p14,  success, 30, 25,0.3721608,1.1905179,87,174,981,0
p15,  success, 44, 32,0.8155511,2.2545456,135,285,1810,0
p16,  success, 46, 34,0.8982458,2.3057881,168,289,1752,0
p17,  success, 54, 36,2.2706454,8.4659941,525,855,4460,0
p18,  success, 52, 24,1.979548,9.3428225,325,482,3626,0
p19,  success, 77, 51,5.4554988,26.3741799,580,922,6642,0
p21,  success, 73, 49,20.6799149,77.2964069,525,856,6179,0
p22,  success, 81, 51,47.9430798,184.9706268,910,1829,15105,0
p23,  success, 100, 53,173.4697177,590.4907588,3913,6360,47789,0
p24,  success, 141, 96,37.2715269,190.562852,1610,2340,16114,0
p25,  success, 36, 14,3.2412475,29.1513264,351,502,3528,0
p26,  success, 77, 44,7.2398133,48.3801473,1134,1554,8419,0
p27,  success, 108, 73,19.5939663,106.7359006,1575,2251,14230,0
p05-pfile5,  success, 15, 15,0.1189658,0.4979456,12,39,456,0
p06-pfile6,  success, 25, 16,0.1897634,0.6045686,22,102,1239,0
p07-pfile7,  success, 31, 25,0.2638646,0.7525123,21,114,1485,0
p08-pfile8,  success, 33, 33,0.5543349,1.2714688,30,153,2498,0
p09-pfile9,  success, 37, 27,0.4921748,1.5944206,56,169,2758,0
p10-pfile10,  success, 43, 30,0.6640952,2.2923416,80,259,4349,0
p11-pfile11,  success, 41, 26,1.0432629,4.0612796,88,297,6320,0
p12-pfile12,  success, 53, 37,2.6477584,9.8573779,164,416,11079,0
p13-pfile13,  success, 68, 33,5.5789441,25.2928984,304,684,21588,0
p14-pfile14,  success, 55, 55,5.768638,10.7855837,80,450,11767,0
p15-pfile15,  success, 53, 42,2.902491,13.1676639,203,441,11654,0
p16-pfile16,  success, 61, 61,6.67120599999999,17.8336245,171,606,15899,0
p18-pfile18,  success, 44, 44,3.4751969,7.1468612,52,284,7428,0
p19-pfile19,  success, 86, 48,9.6064561,23.6177708,140,836,22597,0
p20-pfile20,  success, 115, 100,38.804422,64.0601819,388,1716,48686,0
p21-HC-pfile1,  success, 77, 77,11.6273776,43.3788205,136,350,15422,0
p22-HC-pfile2,  success, 98, 64,32.7338181,146.8808875,308,743,40159,0
p01,  success, 32, 19,0.4661756,1.1724343,134,209,546,0
p01-1,  success, 20, 14,0.2565294,0.7560182,64,102,265,0
p02,  success, 159, 106,54.4351507000002,100.4698031,5505,8533,20808,0
p02-1,  success, 127, 94,396.863923600002,669.3143692,23973,36361,93536,0
p03,  success, 11, 8,0.1737619,0.7344516,24,43,98,0
p03-1,  success, 11, 8,0.1607211,0.7004849,21,37,75,0
p05-1,  success, 46, 30,7.0727911,20.6845256,1134,1237,3141,0
p06,  success, 34, 18,33.9545275999999,65.4572873,2004,2979,8172,0
p06-1,  success, 46, 22,79.8034340999999,221.5054285,10480,10000,25601,0
p07,  success, 107, 65,89.2138695999999,160.8064218,7987,12316,32341,0
p07-1,  success, 49, 32,5.3912548,15.7199441,1458,1285,3222,0
p08-1,  success, 110, 74,119.2194811,237.0847762,12870,13162,30909,0
p01,  success, 10, 6,0.0759426,0.3581061,57,76,55,0
p02,  success, 14, 8,0.1238484,0.5184689,400,451,281,0
p03,  success, 16, 10,0.0987943999999999,0.4680609,250,264,168,0
p04,  success, 14, 8,0.091462,0.4619337,180,202,150,0
p05,  success, 18, 10,0.1141733,0.5585104,354,376,256,0
p06,  success, 16, 10,0.1364227,0.6270138,474,524,370,0
p07,  success, 14, 8,0.1295752,0.5921925,384,426,289,0
p08,  success, 14, 9,0.1214399,0.6213328,240,258,274,0
p09,  success, 18, 10,0.1196913,0.6301691,276,300,315,0
p10,  success, 14, 9,0.1193108,0.6153682,252,272,289,0
p11,  success, 14, 9,0.1137507,0.5155721,210,234,243,0
p12,  success, 18, 11,0.1331649,0.6162915,348,371,327,0
p13,  success, 21, 11,0.1780866,0.7442639,606,675,576,0
p14,  success, 21, 10,0.1388574,0.7532541,448,457,450,0
p15,  success, 25, 12,0.1821731,0.985049,704,712,625,0
